scan_index,channel_id,time_min,direction,DipDepth,CentroidWidthMotor,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
54,2,7.451233333333334,Forward,0.08851252546416294,468.0323882491248,19805.0,19831.440510458284,ok,0.0004873090365825141,14466.39865657001,ok,-109.97948639308015,68.98496123022764,-0.15565965768379988,-69.11871867301124,61.391539894809824,-0.09782729889944956,1.2560026566024527,-0.03278831037784903,0.012205692657117018
55,2,7.58735,Forward,0.08797312588541945,465.6493622275193,19830.0,19832.989918152387,ok,0.00048543759529303293,14466.944675208362,ok,-108.43007869897701,68.98715418710702,-0.15346670080441666,-68.57270003465965,61.39231270324095,-0.09705449046832988,1.2560026566024527,-0.0315660029409969,0.012205692657117018
56,2,7.7224,Forward,0.08721376590652255,463.44562371816573,19835.0,19836.461585638248,ok,0.0004732250174021106,14467.41038763682,ok,-104.95841121311605,68.99206781773182,-0.14855307017961408,-68.10698760620107,61.39297185013798,-0.09639534357129988,1.2560026566024527,-0.027480262569955283,0.012205692657117018
57,2,7.857983333333333,Forward,0.08511553726172005,458.5735548540033,19845.0,19842.584161118542,ok,0.0004831425594966734,14471.049851595819,ok,-98.83583573282158,69.00073341560523,-0.1398874723062108,-64.46752364720305,61.398122971793384,-0.09124422191589084,1.2560026566024527,-0.02528448718022816,0.012205692657117018
58,2,7.993816666666667,Forward,0.08222976835988202,450.31852551855627,19845.0,19852.4437300608,ok,0.0004820224813011251,14476.643176781794,ok,-88.97626679056339,69.01468817368598,-0.1259327142254502,-58.874198461227934,61.40603949434061,-0.08332769936866566,1.2560026566024527,-0.021272902449835596,0.012205692657117018
59,2,8.129116666666667,Forward,0.07832665247498519,440.13148359144907,19860.0,19865.544621316934,ok,0.00048122156960536455,14485.44178442969,ok,-75.87537553442962,69.03323054295106,-0.10739034496038714,-50.07559081333238,61.41849261900488,-0.07087457470439501,1.2560026566024527,-0.01837169084609802,0.012205692657117018
60,2,8.264166666666666,Forward,0.07444353176608956,429.43502363955486,19860.0,19878.925479210648,ok,0.00047780709331780543,14494.848068982912,ok,-62.49451764071637,69.0521691634844,-0.08845172442703984,-40.669306260109806,61.431805820235866,-0.05756137347341375,1.2560026566024527,-0.016154486426746217,0.012205692657117018
61,2,8.399233333333333,Forward,0.07109522220354894,420.34561887496966,19890.0,19890.4798449413,ok,0.00047837443834622173,14501.702247998799,ok,-50.94015191006474,69.06852265515246,-0.0720982327589807,-33.81512724422282,61.44150689444804,-0.047860299261236104,1.2560026566024527,-0.011985569741079748,0.012205692657117018
62,2,8.534,Forward,0.06885947901347508,412.8133181384874,19875.0,19898.85987884864,ok,0.0004840454151100871,14509.101869223141,ok,-42.56011800272245,69.08038335074376,-0.060237537167683486,-26.415506019880922,61.45197996124028,-0.03738723246899736,1.2560026566024527,-0.013279073863609325,0.012205692657117018
63,2,8.669833333333333,Forward,0.06744628608343595,408.5351431479248,19900.0,19903.995503197584,ok,0.0004770785746264208,14512.089736445254,ok,-37.42449365377979,69.08765206561384,-0.052968822297604766,-23.42763879776794,61.456208844318866,-0.03315834939041612,1.2560026566024527,-0.011321847374689803,0.012205692657117018
64,2,8.805133333333334,Forward,0.06664694380471722,404.9326165668499,19900.0,19906.942988243256,ok,0.00047567095343270066,14514.686083387454,ok,-34.47700860810801,69.09182379370864,-0.04879709420280747,-20.831291855567542,61.45988358848712,-0.02948360522215527,1.2560026566024527,-0.011765607717562507,0.012205692657117018
65,2,8.94045,Forward,0.0660886828973028,403.3603723467022,19900.0,19908.939564691238,ok,0.0004791506658280756,14515.835958773114,ok,-32.48043216012593,69.09464965166292,-0.04597123624851917,-19.681416469908072,61.461511066617646,-0.027856127091633265,1.2560026566024527,-0.010983866618772237,0.012205692657117018
66,2,9.076033333333333,Forward,0.06565903255307301,403.1766144946887,19900.0,19910.42239411817,ok,0.0004824167863743722,14516.47628935189,ok,-30.99760273319407,69.09674837687587,-0.04387251103557618,-19.041085891132752,61.46241735961796,-0.026949834091315097,1.2560026566024527,-0.010023447821889069,0.012205692657117018
67,2,9.210816666666666,Forward,0.0653461049968169,400.90389912067985,19915.0,19911.675163135857,ok,0.00047748845061706746,14517.025433516346,ok,-29.74483371550741,69.09852148568774,-0.04209940222369283,-18.491941726675577,61.4631945917679,-0.026172601941376283,1.2560026566024527,-0.009226544655125707,0.012205692657117018
68,2,9.345583333333334,Forward,0.06507184763444088,401.43023124901447,19910.0,19912.507221836975,ok,0.0004743239425398797,14517.160756013896,ok,-28.9127750143889,69.09969914142007,-0.04092174649136815,-18.3566192291255,61.46338612070058,-0.025981073008696277,1.2560026566024527,-0.00828944977106335,0.012205692657117018
69,2,9.480616666666666,Forward,0.06480403165581017,400.18026591200396,19915.0,19913.161888347564,ok,0.00047919778552175056,14517.839521303724,ok,-28.25810850380003,69.10062572480646,-0.03999516310498017,-17.677853939298075,61.46434681233615,-0.02502038137312568,1.2560026566024527,-0.008569497631127791,0.012205692657117018
70,2,9.615916666666667,Forward,0.06468546812870943,399.98117557452133,19915.0,19913.698534162886,ok,0.00048373364410966065,14518.595795690686,ok,-27.721462688477914,69.10138526739618,-0.039235620515265544,-16.92157955233597,61.4654172066074,-0.02394998710188135,1.2560026566024527,-0.009154373089708092,0.012205692657117018
71,2,9.7507,Forward,0.06446782194367723,399.2635030680067,19910.0,19914.671733024566,ok,0.0004784731090249821,14519.771702303478,ok,-26.748263826797483,69.10276268610066,-0.03785820181078093,-15.74567293954351,61.4670815280806,-0.022285665628682436,1.2560026566024527,-0.00986734657700182,0.012205692657117018
72,2,9.886816666666666,Forward,0.06420518636177303,398.7515091708956,19915.0,19915.132098008722,ok,0.0004775722594884493,14520.517642669223,ok,-26.28789884264188,69.10341426448308,-0.037206623428361986,-14.99973257379861,61.468137296076904,-0.02122989763237285,1.2560026566024527,-0.010541815602703567,0.012205692657117018
73,2,10.02215,Forward,0.06413452315073218,397.95677235217227,19915.0,19915.63805129217,ok,0.0004823091431438569,14520.47642044449,ok,-25.781945559192536,69.10413036634434,-0.03649052156710912,-15.040954798532766,61.468078952129304,-0.021288241579971855,1.2560026566024527,-0.009752433588269677,0.012205692657117018
74,2,10.157716666666667,Forward,0.06391340235492299,398.0540771396227,19915.0,19916.223771190766,ok,0.000482110743487883,14520.335755790073,ok,-25.19622566059843,69.10495936602331,-0.035661521888133665,-15.181619452949235,61.4678798621656,-0.021487331543680353,1.2560026566024527,-0.008673376385973462,0.012205692657117018
75,2,10.292233333333334,Forward,0.06395844293891528,396.5392966657637,19915.0,19916.845035894075,ok,0.0004892179306980683,14520.602985143298,ok,-24.574960957288567,69.10583867410357,-0.034782213807874024,-14.914390099724187,61.46825808569628,-0.02110910801299935,1.2560026566024527,-0.00826911806503872,0.012205692657117018
76,2,10.42815,Forward,0.06375002297906077,396.5770731981647,19900.0,19917.263755191132,ok,0.0004768521437960804,14520.865862153672,ok,-24.1562416602319,69.10643130919019,-0.03418957872124988,-14.651513089349464,61.468630149130924,-0.020737044578354645,1.2560026566024527,-0.008143795640752956,0.012205692657117018
77,2,10.563433333333334,Forward,0.06354235593459617,395.822602431188,19915.0,19917.503684831834,ok,0.0004775433317149681,14521.588874333638,ok,-23.91631201952987,69.10677089402519,-0.033849993886252636,-13.928500909383729,61.46965346567954,-0.019713728029735398,1.2560026566024527,-0.009089499109366739,0.012205692657117018
78,2,10.698483333333334,Forward,0.06356932816648761,396.22634855423894,19910.0,19917.948068101592,ok,0.0004726865625614447,14521.24786525276,ok,-23.471928749771905,69.1073998526603,-0.03322103525115135,-14.269509990261213,61.469170817882784,-0.02019637582649576,1.2560026566024527,-0.007854333559331121,0.012205692657117018
