scan_index,channel_id,time_min,direction,DipDepth,CentroidWidthMotor,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
71,4,9.7507,Forward,0.2545181152554775,350.12427496430973,17725.0,17733.05219895057,ok,0.0005814415629101686,14494.850211367117,ok,-21.483523772440094,65.99486655284439,-0.031182927625802395,-17.073364685062188,61.294677734375,-0.024781665286502257,1.1543942747104796,-0.0025751151012727534,0.006507250918156904
72,4,9.886816666666666,Forward,0.2542738330523968,349.93136290799885,17715.0,17733.492048766017,ok,0.0005912060205533945,14495.349558210719,ok,-21.04367395699228,65.99550498651601,-0.030544493954184383,-16.574017841459863,61.29540252685547,-0.02405687280603407,1.1543942747104796,-0.0027733777194604223,0.006507250918156904
73,4,10.02215,Forward,0.2538165013144752,349.78398742738864,17725.0,17733.88348448815,ok,0.0005872408179431757,14495.990824683557,ok,-20.652238234859396,65.99607314804867,-0.02997633242152735,-15.932751368622121,61.29633331298828,-0.023126086673220733,1.1543942747104796,-0.003279710369503013,0.006507250918156904
74,4,10.157716666666667,Forward,0.2535239261382898,349.1790810669736,17720.0,17734.39940795157,ok,0.0005813624235590437,14496.692538405883,ok,-20.136314771440084,65.99682200117866,-0.029227479291534957,-15.23103764629559,61.2973518371582,-0.022107562503297963,1.1543942747104796,-0.00370663570992371,0.006507250918156904
75,4,10.292233333333334,Forward,0.25322469904282896,349.08679317017595,17730.0,17734.813892992366,ok,0.0005774108859304847,14496.897533425888,ok,-19.72182973064264,65.99742361836056,-0.02862586210963927,-15.026042626290291,61.29764938354492,-0.021810016116579248,1.1543942747104796,-0.0034485043733168963,0.006507250918156904
76,4,10.42815,Forward,0.25277584386869156,349.08305942242805,17715.0,17735.224133441505,ok,0.0005867051922406352,14496.923814838708,ok,-19.311589281503984,65.99801907459809,-0.028030405872097916,-14.999761213470265,61.29768753051758,-0.021771869143924698,1.1543942747104796,-0.002897084782605492,0.006507250918156904
77,4,10.563433333333334,Forward,0.25266802041075864,349.0200380479,17720.0,17735.35247901578,ok,0.0005902250933214651,14496.931699262555,ok,-19.18324370722985,65.9982053657669,-0.027844114703289912,-14.991876789623348,61.297698974609375,-0.02176042505212701,1.1543942747104796,-0.0027240046078479997,0.006507250918156904
78,4,10.698483333333334,Forward,0.25245452859542417,348.44172376137067,17730.0,17735.71075317294,ok,0.0005780236772576338,14497.896227113093,ok,-18.82496955006718,65.99872539391644,-0.027324086553749065,-14.027348939085641,61.29909896850586,-0.020360431155642872,1.1543942747104796,-0.003820121397038058,0.006507250918156904
79,4,10.8341,Forward,0.2518839301987741,348.3938881809954,17730.0,17736.177904695465,ok,0.0005859858793634705,14497.896227113093,ok,-18.357818027543544,65.9994034554985,-0.026646024971699604,-14.027348939085641,61.29909896850586,-0.020360431155642872,1.1543942747104796,-0.0031420598149885966,0.006507250918156904
80,4,10.9694,Forward,0.2516599858691745,347.92551117322364,17730.0,17736.44308258268,ok,0.0005810688693435205,14497.97769949284,ok,-18.09264014033033,65.99978835617645,-0.026261124293741892,-13.945876559339013,61.299217224121094,-0.020242175540407154,1.1543942747104796,-0.002893672742211365,0.006507250918156904
81,4,11.105233333333333,Forward,0.2514569995527179,347.8518951544247,17720.0,17736.772899921638,ok,0.0005784594616653291,14498.006609046943,ok,-17.76282280137093,66.00026707979364,-0.025782400676543707,-13.916967005236074,61.299259185791016,-0.020200213870485827,1.1543942747104796,-0.0024633894365276507,0.006507250918156904
82,4,11.241083333333334,Forward,0.25117353433952827,347.82704799368366,17725.0,17737.075537302513,ok,0.00058720344766925,14498.500699607981,ok,-17.46018542049569,66.00070635221677,-0.025343128253422817,-13.422876444197755,61.29997634887695,-0.01948305078454855,1.1543942747104796,-0.0028520059738464526,0.006507250918156904
83,4,11.37665,Forward,0.25100228376016415,347.5527476349598,17730.0,17737.296627175685,ok,0.0005762389202955617,14498.6741569326,ok,-17.239095547323814,66.00102725997785,-0.025022220492343105,-13.249419119578306,61.300228118896484,-0.019231280765017938,1.1543942747104796,-0.0028217400818566253,0.006507250918156904
84,4,11.510883333333334,Forward,0.25064313298212104,347.53142637400015,17730.0,17737.676592203326,ok,0.0005923497860060939,14498.721463475678,ok,-16.859130519682367,66.00157877201482,-0.02447070845536159,-13.20211257650044,61.300296783447266,-0.019162616214237104,1.1543942747104796,-0.00234949400917207,0.006507250918156904
85,4,11.645683333333332,Forward,0.2505803509850061,347.28195396336014,17725.0,17737.92185616185,ok,0.0005818306790990812,14499.099915820305,ok,-16.61386656115792,66.00193476800268,-0.024114712467510808,-12.823660231873873,61.300846099853516,-0.018613299807985137,1.1543942747104796,-0.002627625735703097,0.006507250918156904
86,4,11.781,Forward,0.25020589774712226,347.16326997750366,17730.0,17738.234569720848,ok,0.0005876053491014736,14499.5414435557,ok,-16.3011530021613,66.00238866580739,-0.023660814662798336,-12.382132496479244,61.30148696899414,-0.017972430667362246,1.1543942747104796,-0.002913543597764315,0.006507250918156904
87,4,11.9163,Forward,0.25000253190651744,346.900257501904,17730.0,17738.39478917857,ok,0.0005794176379374691,14499.5414435557,ok,-16.140933544440486,66.00262122131399,-0.02342825915620297,-12.382132496479244,61.30148696899414,-0.017972430667362246,1.1543942747104796,-0.0026809880911689496,0.006507250918156904
